characters_araber;Araber
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_7;Mais il n'y a pas de symbole de lièvre.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_8;C'est tout ce que je sais, désolé.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_9;Quel est son oeuvre la plus célèbre ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_10;Difficile à dire. Il en a fait beaucoup. Il a été pionnier en gravures sur bois et estampes.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_11;La Baronne a laissée son monogramme comme indice, pas le nom d'une de ses oeuvres. Donc il doit y avoir une peinture que tout le monde lui associe...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_12;Non, pas à ma connaissance. Quoique... Il avait un motif préféré...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_13;Et c'était ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_14;Lui-même. Il a fait bon nombre d'autoportraits.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_15;C'est ça ! L'artiste est l'art !
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_16;Ça semble logique !
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_17;Son plus célèbre autoportrait est au musée du Prado à Madrid. Je l'ai vu de mes propres yeux il y a deux ans.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_18;Madrid... Hmm.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_19;La Baronne aime les musées. Elle connait certainement le Prado et la ville...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_20;Est-ce que Madrid a quelque chose comme un animal héraldique ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_21;Bien sûr ! Un ours. Il est sur le blason et partout dans la ville.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_23;AD égal Madrid égal ours !
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_24_direction;blankly
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_24;Si tu le dit...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_27;Fantastique ! L'ours.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_28;Un ours encore ? Comme Berlin ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_29;Pourquoi pas ? Les mêmes symboles apparaissent plusieurs fois sur la serrure à combinaison.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_30;Hmm. C'est vrai.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_31;L'ours donc.
texts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_title;Albrecht Dürer
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_1;Albrecht Dürer... Que peut-tu me dire sur lui ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_2;Qui ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_3;Albrecht Dürer. Le peintre.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_4;Jamais entendu parlé.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_5_direction;upset, reproachfully
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_5;Quoi ?! Et tu veux être un voleur d'oeuvres d'art ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_6;Est-il célèbre pour quelque chose ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_7;C'est moi que TE le demande !
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_8;Je n'ai aucune idée de qui tu parles.
sequences_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq#8;[As long as there is another topic besides ''rather not'' in the sub menu, back to the sub menu. If not, back to the main menu.]
texts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_title;Buonarroti Adam
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_1;Buonarroti Adam... Qui est-ce ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_2_direction;Thoughtfully
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_2;Buonarroti... Ça me semble familier.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_3;À moi aussi, mais je ne sais pas pourquoi.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_4_direction;Thinks
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_4;Hmm. Non, je n'en ai aucune idée. Je ne le connais pas.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_5;Quelqu'un doit bien le connaitre !
texts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_title;Retour
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_st_1;OK alors...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_st_2;Je pense que je vais devoir trouver les réponses moi-même.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_st_3_direction;startled]
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_st_3;Ça va...?!
sequences_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq#5;[Back to the main menu.]
texts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_title;New York
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_1;Guernica est exposé à New York.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_2;Hmm. OK...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_3;Tu sais quel animal serait l'emblème de New York ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_4;Un aigle ? Ils mettent des aigles partout là-bas.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_5_direction;laughs out loud
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_5;Pff ! C'est la seconde fois que j'entends ça.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_6;Mais non, ça ne peut pas être un aigle.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_7;Non, ça ne peut pas être ça.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_8_direction;mocking
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_8;Alors je ne sais pas. Tu joues une américaine. Ne devrais-tu pas le savoir ?
sequences_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq#10;[As long as there is another topic besides ''rather not'' in the sub menu, back to the sub menu. If not, back to the main menu.]
texts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_title;Guernica
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_1;"""Guernica""... Ça sonne espagnol, non ?"
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_2;Oui. C'est une ville de la région Basque.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_3;A-t-elle un animal emblématique ? Ou la région ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_4;Je ne sais pas, je n'y suis jamais allé. Je la connais juste parce que la ville a été bombardée par les nazis pendant la guerre civile espagnole.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_5;Par les nazis pendant la guerre civile espagnole ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_6;Pas officiellement, bien sûr.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_7;À la demande du Général Franco, ses amis d'Allemagne ont réduit une ville sans défense en cendres.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_8;Picasso a immortalisé le bombardement dans son célèbre tableau.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_9;Vraiment ? Est-il exposé en Espagne ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_10;N'importe quoi ! Tant que Franco est en fonction, il ne le permettra jamais.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_11;Où est-il alors ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_12;Hmm. Aucune idée. A Paris peut-être ? Picasso y a vécu pendant une longue période.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_13;"Hmm. Un ""peut-être"" ne m'aide pas beaucoup."
texts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_title;Nefertiti
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_1;"Est-ce que ""Nefertiti"" t'évoque quelque chose ?"
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_2;Une reine égyptienne...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_3;C'est tout ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_4_direction;acted protest
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_4;Je n'ai pas eu de liaison avec elle, si c'est ce que tu veux dire. Ce n'est pas mon genre. Et elle est morte depuis des milliers d'années.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_5_direction;amused
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_5;Eh bien pour ça, je te crois sur parole.
sequences_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq#5;[As long as there is another topic besides ''rather not'' in the sub menu, back to the sub menu. If not, back to the main menu.]
texts_araber_top_a16_araber_geheimversteck_hilfe_tseq_title;Combinaison
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_tseq_st_1;À propos de la combinaison...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_tseq_st_2;Oui ?
texts_araber_top_a16_araber_mann_in_kabine_tseq_title;L'homme dans la cabine
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_1;J'ai failli me faire surprendre dans la cabine de la Baronne.
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_2;Qu'est-ce qui s'est passé ?
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_3;Je ne sais pas. Un homme est entré et j'ai juste eu le temps de me cacher sous le lit.
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_4;Peut-être que c'était un stewart pour nettoyer la cabine ?
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_5;Et qui aurait mis un magnétophone dans le placard ?
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_6;Hmm. Peut-être que c'était Inch ? Il voulait de la musique ?
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_7;Il n'y avait rien sur la bande. Il tournait, mais je n'ai pas entendu quoi que ce soit. Quelque chose ne sens pas bon ici!
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_9_direction;in a good mood, suggestively
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_9;Ne martyrise pas ta jolie petite tête à ce sujet. Remplace l'Oeil et dépêches-toi de revenir. J'ai une surprise pour toi.
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_10_direction;sarcastically
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_10;"Je crois pas que ta ""surprise"" me ""surprendra"" vraiment."
texts_araber_top_a16_araber_plan_tseq_title;Le plan
spokentexts_araber_top_a16_araber_plan_tseq_st_1;Si nous faisions le point sur le plan encore une fois ?
spokentexts_araber_top_a16_araber_plan_tseq_st_2;Bonne idée.
spokentexts_araber_top_a16_araber_plan_tseq_st_3;Nous savons que Inch a caché le premier Oeil dans les bagages de la Baronne.
spokentexts_araber_top_a16_araber_plan_tseq_st_4;Je vais dans sa cabine et remplace l'Oeil par un faux.
spokentexts_araber_top_a16_araber_plan_tseq_st_5;Exact.
spokentexts_araber_top_a16_araber_plan_tseq_st_6;Nous volons le deuxième Oeil au Caire.
spokentexts_araber_top_a16_araber_plan_tseq_st_7;Et Inch sera pris en flagrant délit.
spokentexts_araber_top_a16_araber_plan_tseq_st_8;Aussi simple !
spokentexts_araber_top_a16_araber_plan_tseq_st_9;Le diable est dans les détails. Je dois entrer en douce dans la cabine de la Baronne, trouver la cachette secrète et je ne dois laisser aucune trace derrière moi.
spokentexts_araber_top_a16_araber_plan_tseq_st_10;"Oui... Et Inch a dit quelque chose à propos d'une ""combinaison"". Alors, la cachette est peut être fermée."
spokentexts_araber_top_a16_araber_plan_tseq_st_11;Une étape à la fois. Je pense que je vais évaluer la situation en premier.
spokentexts_araber_top_a16_araber_plan_tseq_st_12_direction;joyfully
spokentexts_araber_top_a16_araber_plan_tseq_st_12;Et je pense que je vais m'installer confortablement pendant un petit moment.
sequences_araber_top_a16_araber_plan_tseq#12;[The Arabian pulls the cover up under his nose.]
spokentexts_araber_top_a16_araber_plan_tseq_st_13;Voilà donc comment sera notre vie conjugale ?
spokentexts_araber_top_a16_araber_plan_tseq_st_14_direction;lazy, cosy
spokentexts_araber_top_a16_araber_plan_tseq_st_14;Ça marche pour moi !
sequences_araber_top_a16_araber_plan_tseq#15;[The Arabian lowers the cover again.]
texts_araber_top_a16_araber_triplette_tseq_title;Faux bijou
spokentexts_araber_top_a16_araber_triplette_tseq_st_1;Tout s'est déroulé selon le plan à Londres? 
spokentexts_araber_top_a16_araber_triplette_tseq_st_2;Sauf pour l'explosion, oui.
spokentexts_araber_top_a16_araber_triplette_tseq_st_3;Le policier était juste à l'heure.
spokentexts_araber_top_a16_araber_triplette_tseq_st_4;Parce qu'il avait un bon tuyau !
spokentexts_araber_top_a16_araber_triplette_tseq_st_5_direction;ironically
spokentexts_araber_top_a16_araber_triplette_tseq_st_5;"J'ai eu assez de temps pour prendre l'Oeil, mais ""malheureusement"", pas assez pour le remplacer par le faux."
spokentexts_araber_top_a16_araber_triplette_tseq_st_6;Où est-il ?
spokentexts_araber_top_a16_araber_triplette_tseq_st_7;Poche de pantalon.
sequences_araber_top_a16_araber_triplette_tseq#7;[The woman reaches into the Arabian's trouser pocket, takes out a hanky and unfolds it. She examines the jewel inside (Idle).]
spokentexts_araber_top_a16_araber_triplette_tseq_st_8;Une oeuvre d'art. Presque aussi beau que l'original.
spokentexts_araber_top_a16_araber_triplette_tseq_st_9;Je n'arrive pas à faire la différence.
sequences_araber_top_a16_araber_triplette_tseq#11;[The woman pockets the jewel and puts the hanky back.]
spokentexts_araber_top_a16_araber_triplette_tseq_st_11;Inch pouvait. Mais si tout se passe comme prévu, il n'aura la chance de jeter un coup d'oeil sur le bijou qu'après le cambriolage au Musée égyptien.
texts_araber_top_a16_araber_verabschieden_2_tseq_title;Dire au revoir
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_1;Oh, rien.
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_2;Je voulais juste voir si tu ne t'étais pas encore noyé !
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_3_direction;beleidigt
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_3;Ha ha.
sequences_araber_top_a16_araber_verabschieden_2_tseq#4;[The Arabian disappears into the shower.]
sequences_araber_top_a16_araber_verabschieden_2_tseq#5;[The sound of the shower running starts again.]
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_4;Je vais y aller !
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_5;N'utilise pas toute l'eau chaude !
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_6;Je ne promets rien !
sequences_araber_top_a16_araber_verabschieden_2_tseq#10;[The Arabian disappears into the shower.]
sequences_araber_top_a16_araber_verabschieden_2_tseq#11;[The sound of the shower running starts again.]
texts_araber_top_a16_araber_verabschieden_tseq_title;Dire au revoir
spokentexts_araber_top_a16_araber_verabschieden_tseq_st_1;Je vais sortir maintenant et mener tous les policiers et voleurs par le bout du nez.
sequences_araber_top_a16_araber_verabschieden_tseq#1;[The Arabian offers her a hug.]
spokentexts_araber_top_a16_araber_verabschieden_tseq_st_2_direction;appealing, suggestively
spokentexts_araber_top_a16_araber_verabschieden_tseq_st_2;Je n'arrive pas a penser à autre chose à faire...
sequences_araber_top_a16_araber_verabschieden_tseq#3;[The young woman kneels on the bed, it seems like she wants to accept the offer. But then she just quickly kisses him on the forehead and gets to her feet again.]
spokentexts_araber_top_a16_araber_verabschieden_tseq_st_3_direction;mocking
spokentexts_araber_top_a16_araber_verabschieden_tseq_st_3;Je ne peux pas !
sequences_araber_top_a16_araber_verabschieden_tseq#5;[The young woman heads to the door, waves playfully (back to the Arabian) and places her hand on the door. The Arabian falls disappointed but amused back into the bed.]
sequences_araber_top_a16_araber_verabschieden_tseq#6;[Continues in the landing.]
texts_arzt_mo_ex_1;Regarder le Dr. Gebhardt
texts_arzt_mo_talk_mit_1-3;Parler au Dr. Gebhardt
texts_arzt_top_a16__arzt__ad_tseq_title;AD
spokentexts_arzt_top_a16__arzt__ad_tseq_st_1;"Savez-vous ce que le monogramme ""AD"" signifie ?"
spokentexts_arzt_top_a16__arzt__ad_tseq_st_2;Quoi ?
spokentexts_arzt_top_a16__arzt__ad_tseq_st_3;Un A majuscule avec un petit D dessous.
spokentexts_arzt_top_a16__arzt__ad_tseq_st_4_direction;annoyed
spokentexts_arzt_top_a16__arzt__ad_tseq_st_4;Oui, je le sais. Vous me laisserez tranquille tranquille si je vous dis ce que cela signifie ?
spokentexts_arzt_top_a16__arzt__ad_tseq_st_5_direction;surprised
spokentexts_arzt_top_a16__arzt__ad_tseq_st_5;Vous le savez vraiment ?
spokentexts_arzt_top_a16__arzt__ad_tseq_st_6_direction;annoyed, wants to get rid of her
spokentexts_arzt_top_a16__arzt__ad_tseq_st_6;Ce n'est pas seulement un monogramme, c'est le tout premier. Albrecht Dürer, un artiste allemand, a signé toutes ses oeuvres avec.
spokentexts_arzt_top_a16__arzt__ad_tseq_st_7_direction;annoyed, wants to get rid of her
spokentexts_arzt_top_a16__arzt__ad_tseq_st_7;Il fut le premier artiste à signer tout son travail avec un monogramme. Il n'était pas courant de le faire avant lui.
spokentexts_arzt_top_a16__arzt__ad_tseq_st_8;Vous êtes sûr ?
spokentexts_arzt_top_a16__arzt__ad_tseq_st_9;Ses gravures en bois étaient et sont encore imprimées à des milliards d'exemplaires en Allemagne.
spokentexts_arzt_top_a16__arzt__ad_tseq_st_10;Des milliards  Vous exagérez.
spokentexts_arzt_top_a16__arzt__ad_tseq_st_11;Pas du tout. Son travail apparaît sur les Marks allemands.
spokentexts_arzt_top_a16__arzt__ad_tseq_st_12;et est-ce que...
spokentexts_arzt_top_a16__arzt__ad_tseq_st_13;Ça suffit. Je vous ai dit ce que vous vouliez savoir. Veuillez me laissez tranquille maintenant.
texts_arzt_top_a16__arzt__buonarrotie_tseq_title;Buonarroti
spokentexts_arzt_top_a16__arzt__buonarrotie_tseq_st_1;Buonarroti...
spokentexts_arzt_top_a16__arzt__buonarrotie_tseq_st_2_direction;annoyed, aggressive
spokentexts_arzt_top_a16__arzt__buonarrotie_tseq_st_2;Aucune idée. Je ne le connais pas.
spokentexts_arzt_top_a16__arzt__buonarrotie_tseq_st_3;Mais...
spokentexts_arzt_top_a16__arzt__buonarrotie_tseq_st_4_direction;annoyed, but pulls himself together
spokentexts_arzt_top_a16__arzt__buonarrotie_tseq_st_4;Tentez votre chance ailleurs et laissez-moi tranquille, s'il vous plaît. Merci.
texts_arzt_top_a16__arzt__guernica_tseq_title;Guernica
spokentexts_arzt_top_a16__arzt__guernica_tseq_st_1;"Est-ce que ""Guernica"" vous évoque quelque chose ?"
spokentexts_arzt_top_a16__arzt__guernica_tseq_st_2;Écoutez, jeune fille, je ne sais pas ce qu'ils vous ont dit, mais le fait que je sois allemand ne fait pas de moi le responsable des crimes de mon gouvernement !
spokentexts_arzt_top_a16__arzt__guernica_tseq_st_3;Crimes ? De quoi parlez-vous ?
spokentexts_arzt_top_a16__arzt__guernica_tseq_st_4;Nous avons obéi aux ordres, comme tout le monde. Maintenant, laissez-moi tranquille.
texts_arzt_top_a16__arzt__picasso_tseq_title;Picasso
spokentexts_arzt_top_a16__arzt__picasso_tseq_st_1;"Avez-vous déjà entendu parler d'un ""Picasso"" ?"
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_5;Non désolé. Je. .. Je n'ai pas le temps.
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_6;Assez ! Je vais dire cela aussi poliment que possible : laissez-moi tranquille maintenant s'il vous plaît !
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_7;Nous pourrons discuter de ces choses sans importance demain, si c'est vraiment nécessaire.
texts_arzt_top_a16_arzt_arzt_tseq_title;Docteur
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_1;Êtes-vous le médecin du navire ?
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_2_direction;a bit confused because it's obvious
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_2;Euhh. Oui, tout à fait !
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_3_direction;naive, a bit silly
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_3;Vous voyez ! C'est exactement ce que je pensais !
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_4_direction;naive, a bit silly
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_4;Parce que vous avez un uniforme et que vous travaillez dans une infirmerie.
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_5_direction;anxious
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_5;Bien vu, jeune fille. Mon nom est Docteur Gebhardt. Comment puis-je vous aider ?
texts_arzt_top_a16_arzt_gaeste_tseq_title;Passagers à bord
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_1;Qu'est-ce qu'un passager parfait ?
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_2;Écoutez, jeune fille, je n'ai pas vraiment le temps pour discuter en ce moment.
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_3;Aujourd'hui, c'est mon premier jour et il se passe... différemment que ce que j'avais prévu.
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_4;Vous ne semblez un peu stressé. Peut-être devriez-vous vous détendre ? Le stress n'est pas bon pour vous !
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_5_direction;angry, pulls himself together
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_5;Vous...
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_6;Vous avez raison. S'il n'y a rien d'autre que je puisse faire pour vous aider...
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_7;Vous n'étiez pas vraiment d'une grande aide de toute façon.
sequences_arzt_top_a16_arzt_gaeste_tseq#7;[The woman turns to the door.]
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_8;Je reviendrai peut-être plus tard. Bye !
sequences_arzt_top_a16_arzt_gaeste_tseq#9;[The woman leaves, continues on the lower deck.]
texts_arzt_top_a16_arzt_kapitaen_tseq_title;Capitaine
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_1;Je parlais au capitaine. Il n'a pas l'air bien. Est-il malade ?
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_2;Je suis sûr que vous comprendrez que je ne peux pas discuter du dossier médical d'un de mes patients avec vous.
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_3;Pourquoi ? Pensez-vous que je suis trop stupide ?
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_4;Je... heuu... ne voulais pas dire cela ! C'est une question de confidentialité.
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_5;"J'ai demandé si le capitaine était malade et vous avez dit ""un des mes patients"". N'avez-vous pas déjà répondu à ma question ?"
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_6_direction;annoyed
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_6;Qu'est-ce que vous voulez ?
texts_arzt_top_a16_arzt_nofretete_tseq_title;Nefertiti
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_1;Connaissez-vous la reine égyptienne Néfertiti ?
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_2;Euhh. Oui.
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_3;Il y a un célèbre buste d'elle.
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_4;Vraiment ? Dites-m'en plus !
texts_arzt_top_a16_arzt_verabschieden_krankenstation_tseq_title;Dire au revoir
spokentexts_arzt_top_a16_arzt_verabschieden_krankenstation_tseq_st_1;Je pense que je reviendrai plus tard.
spokentexts_arzt_top_a16_arzt_verabschieden_krankenstation_tseq_st_2;Je suis vraiment plutôt occupé.
spokentexts_arzt_top_a16_arzt_verabschieden_krankenstation_tseq_st_3_direction;generous
spokentexts_arzt_top_a16_arzt_verabschieden_krankenstation_tseq_st_3;Oh, ce n'est pas grave.
sequences_arzt_top_a16_arzt_verabschieden_krankenstation_tseq#3;[The woman turns to the door, leaves the hospital ward..]
sequences_arzt_top_a16_arzt_verabschieden_krankenstation_tseq#4;[The conversation between the woman and the doctor is over.]
texts_arzt_top_a16_arzt_verabschieden_treppensaal_tseq_title;Dire au revoir
spokentexts_arzt_top_a16_arzt_verabschieden_treppensaal_tseq_st_1;Je dois y aller.
spokentexts_arzt_top_a16_arzt_verabschieden_treppensaal_tseq_st_2;Dieu merci !
sequences_arzt_top_a16_arzt_verabschieden_treppensaal_tseq#2;[The conversation between the woman and the doctor is over.]
spokentexts_arzt_ex_1_st_1;Le Dr Gebhardt semblait se débattre dans son travail mais ici cela devrait mieux aller. Mais il ne semble toujours pas être très détendu - bien au contraire !
spokentexts_arzt_ex_1_st_2;Et pourquoi ne pas entrer dans le salon ?
spokentexts_arzt_talk_mit_1_st_1;Dr. Gebhardt !
spokentexts_arzt_talk_mit_1_st_2;On prends un petit peu l'air ?
spokentexts_arzt_talk_mit_1_st_3;Oh, c'est vous... on peut dire ça.
spokentexts_arzt_talk_mit_2_st_1;Dr. Gebhardt ?
spokentexts_arzt_talk_mit_2_st_2_direction;a bit annoyed
spokentexts_arzt_talk_mit_2_st_2;Oui ?
spokentexts_arzt_talk_mit_3_st_1;Drôle de type.
spokentexts_arzt_talk_mit_3_st_2;Je me demande ce-qui ou ce-qu'il regarde dans le salon.
spokentexts_arzt_talk_mit_3_st_3;On dirait qu'il attend quelque chose et il est de plus en plus en plus nerveux à chaque minute...
texts_baronin_mo_talk_mit_1-2;Regarder la Baronne von Trebitz
spokentexts_baronin_ex_1_st_1;La Baronne semble avoir quelque chose a fêter. Elle descend les verres de champagne les uns après les autres.
